userId,movieId,rating,timestamp
3,10191,3,1298921840
3,49538,2,1298923260
3,131634,3.5,1298932787
3,35032,4,1298863157
3,503,3,1298861687
3,241259,5,1298932770
3,9900,3,1298921795
3,68735,4,1298861628
3,87101,3,1298861605
3,10140,4,1298861658
3,676,3.5,1298922089
3,10996,4.5,1298923236
3,18869,4,1298863143
3,675,4,1298921862
3,75780,4,1298861753
3,8960,3,1298861789
3,6479,3,1298862710
3,22556,3.5,1298861796
3,18777,3,1298924017
3,272,3.5,1298922057
3,10527,4,1298861733
3,18360,4,1298921825
3,14757,5,1298862874
3,12150,3,1298861968
3,109445,4,1298861633
3,604,5,1298863174
3,76338,3,1298923266
3,76341,3.5,1298862672
3,13448,3,1298922080
3,10195,2.5,1298921787
3,13053,3,1298922065
3,19585,3.5,1298861650
3,57165,3,1298932766
3,62213,3.5,1298862555
3,177677,3.5,1298932740
3,7978,4.5,1298862361
3,5559,4.5,1298862467
3,49444,3,1298922071
3,10196,4,1298922130
4,1930,4,949810645
4,497,5,949919556
4,117251,5,949810582
4,50321,5,949919681
4,109729,4,949811346
4,11619,3,949811346
4,62211,3,949920047
4,266647,5,949779042
4,82703,4,949778802
4,64682,5,949895708
4,652,3,949810618
4,62177,5,949810582
4,10681,5,949919763
4,5174,5,949919681
4,14161,5,949949538
4,17979,4,949895887
4,80321,3,949810534
4,15512,3,949919883
4,36669,3,949895772
4,43074,4,949810688
4,550,1,949920135
4,8698,4,949919802
4,280,4,949920028
4,140300,4,949811315
4,297761,5,949810582
4,56292,5,949779091
4,177572,5,949949486
4,82690,5,949919938
4,43933,3,949810534
4,81188,5,949949538
4,7552,5,949949638
4,616,4,949982238
4,296,5,949949444
4,147441,5,949779022
4,13475,5,949919189
4,557,4,949919306
4,82702,5,949919247
4,205584,5,949949396
4,10048,4,949919454
4,13183,4,949919322
4,10545,5,949949638
4,25195,5,949949638
4,72559,5,949896377
4,7364,5,949896377
4,13700,5,949949538
4,63006,5,949949638
4,36643,5,949896244
4,8619,5,949919372
4,50620,5,949811523
4,65759,5,949895732
4,1724,5,949778771
4,267935,5,949919399
4,281957,5,949896275
4,77950,5,949919372
4,44896,5,949919419
4,270946,5,949779173
4,241259,5,949811490
4,2503,5,949779173
4,9502,5,949896244
4,102899,5,949896159
4,101299,5,949779173
4,9900,5,949778714
4,228161,5,949895708
4,153158,5,949810261
4,11823,5,949779173
4,417859,5,949811523
4,27576,5,949918693
4,86834,5,949779173
4,17578,5,949919372
4,117263,5,949896244
4,6972,5,949919519
4,82700,5,949811602
4,10567,5,949918743
4,181533,4,949811559
4,38055,5,949919591
4,45243,5,949811523
4,49524,5,949919372
4,71679,5,949949396
4,131631,4,949811559
4,591,5,949811490
4,172385,5,949918743
4,36658,4,949918927
4,51497,4,949811602
4,58574,4,949896275
4,18823,5,949982274
4,18823,5,949919247
4,33676,4,949810582
4,1452,4,949810302
4,49040,3,949920004
4,84204,4,949918787
4,5123,3,949918904
4,435,3,949810688
4,9954,5,949896377
4,11631,5,949810261
4,27451,4,949810302
4,87827,5,949895772
4,52451,3,949811230
4,676,5,949919978
4,324668,4,949811559
4,9471,5,949896244
4,70981,1,949895864
4,10996,5,949919738
4,68724,4,949810688
4,49951,2,949895956
4,10678,5,949810261
4,97020,5,949810261
4,9889,5,949918743
4,42888,3,949949538
4,37834,5,949811559
4,75612,5,949896309
4,10375,5,949811602
4,14278,3,949895907
4,585,2,949918970
4,76170,5,949896070
4,1893,4,949919454
4,49519,5,949778771
4,10201,4,949811738
4,12100,4,949896114
4,290595,4,949982239
4,98566,4,949896183
4,49047,5,949810618
4,9619,3,949896114
4,308531,5,949918648
4,166424,5,949949444
4,14757,5,949919306
4,254128,4,949982239
4,39845,5,949949444
4,97367,5,949896114
4,16608,5,949949638
4,8999,5,949896183
4,262500,4,949920028
4,36095,5,949949538
4,38745,5,949896114
4,40805,5,949949396
4,57201,4,949896114
4,53182,5,949919399
4,41513,3,949896309
4,13700,5,949918927
4,262504,5,949918994
4,39254,4,949919763
4,77931,5,949896070
4,59961,4,949982239
4,80274,4,949896114
4,121676,5,949811603
4,120,5,949896070
4,10204,5,949896070
4,16148,3,949896070
4,8489,5,949918764
4,10588,4,949811559
4,11858,3,949896309
4,8839,5,949895772
4,10137,5,949919556
4,10198,4,949918927
4,286217,4,949811603
4,9618,4,949918994
4,24113,5,949918994
4,9679,4,949810302
4,16148,5,949982274
4,300168,5,949918875
4,672,4,949896275
4,36557,1,949895993
4,287903,5,949810582
4,8346,5,949810261
4,11322,3,949918671
4,4982,4,949896497
4,36955,4,949896497
4,18777,5,949811523
4,18487,5,949810582
4,39451,4,949778714
4,27581,1,949896521
4,9268,5,949919399
4,68718,5,949811490
4,10545,4,949811603
4,11688,5,949896070
4,76163,5,949811738
4,20455,3,949811230
4,2779,3,949918875
4,16523,5,949896114
4,116711,5,949896377
4,37710,2,949896309
4,9946,1,949896309
4,1372,4,949810534
4,106646,5,949811559
4,41154,5,949896070
4,11170,3,949896015
4,29595,5,949918807
4,83542,5,949810261
4,41216,3,949896543
4,314,5,949949444
4,184315,4,949811559
4,9016,5,949919419
4,18162,5,949919656
4,138103,4,949918715
4,257088,4,949896275
4,10214,4,949811603
4,205775,5,949919738
4,11692,4,949918904
4,22972,2,949778946
4,227973,4,949811523
4,29193,5,949918970
4,43630,4,949919738
4,3131,3,949919845
4,76758,5,949895732
4,9408,2,949982238
5,9890,4,1163374957
5,57158,4,1163374952
5,855,4,1163374639
5,50321,4,1163374242
5,37724,4,1163374404
5,77953,3.5,1163373762
5,1073,4.5,1163373208
5,37786,3.5,1163373636
5,10681,4,1163374152
5,14161,4,1163373752
5,17979,4,1163373755
5,246655,4,1163373610
5,8698,4,1163374477
5,9804,4.5,1163373718
5,10192,4,1163374392
5,177572,3.5,1163373551
5,49538,4,1163374190
5,10501,5,1163373711
5,57800,3.5,1163374993
5,147441,2.5,1163373651
5,13475,3.5,1163373135
5,205584,4,1163374286
5,10545,4,1163373316
5,150689,5,1163373103
5,12763,3,1163374173
5,284293,2.5,1163374239
5,138843,4,1163374582
5,51497,4,1163374495
5,9954,5,1163373044
5,11690,3.5,1163374165
5,68737,4.5,1163374608
5,52451,3.5,1163374562
5,37080,4,1163374214
5,10996,4,1163373744
5,157353,4,1163374601
5,17113,4.5,1163374251
5,61791,4.5,1163373726
5,9889,4,1163373675
5,37834,4,1163374324
5,8204,3.5,1163374593
5,47964,1.5,1163373188
5,254128,5,1163373109
5,10733,4,1163373276
5,24428,4,1163373251
5,9806,3.5,1163374184
5,10758,4,1163373193
5,32657,3.5,1163374290
5,4982,4,1163373679
5,6479,4.5,1163373293
5,607,4,1163374246
5,272,3.5,1163373743
5,27581,3.5,1163374947
5,106646,3.5,1163374278
5,863,3.5,1163374127
5,44048,3.5,1163374263
5,5175,3.5,1163374408
5,243940,4,1163374137
5,22794,3.5,1163373148
5,8355,4.5,1163374235
5,116745,3.5,1163374198
5,72190,4,1163373273
5,11442,4,1163375025
5,10674,3.5,1163373696
5,7446,4.5,1163375145
5,65754,3.5,1163374103
5,20662,3.5,1163374354
5,10528,4.5,1163375033
5,271969,3.5,1163375131
5,10865,3,1163373548
5,258509,4.5,1163373616
5,12257,3.5,1163374995
5,10661,4.5,1163373299
5,76338,4.5,1163373606
5,257344,4,1163374443
5,76341,3.5,1163374206
5,644,4.5,1163374389
5,10756,3,1163373688
5,686,4,1163374533
5,9383,3.5,1163374491
5,12153,4,1163374572
5,13448,4,1163373626
5,76285,4,1163374455
5,193722,2.5,1163373238
5,291805,4,1163374511
5,10003,4,1163374742
5,320146,4,1163374381
5,19585,3.5,1163374118
5,57165,4.5,1163373593
5,11635,4,1163374426
5,46195,4.5,1163374340
5,2277,4.5,1163374702
5,10357,3.5,1163374177
5,86549,5,1163374211
5,10410,4,1163374517
5,9387,4.5,1163374227
5,23367,4,1163374275
5,49852,4.5,1163374283
5,39780,4,1163374144
5,26748,4,1163374167
5,8358,4.5,1163374357
6,9836,4,1109258212
6,2502,2,1108134263
6,11619,2,1109258228
6,9772,5,1108134539
6,7552,4,1108134269
6,13475,4,1108134299
6,161,5,1108134266
6,52451,4.5,1108134284
6,181533,4.5,1109258196
6,76492,4.5,1108134309
6,131631,4.5,1108134339
6,75900,2,1109258181
6,59961,2,1109258179
6,10481,2,1109258281
6,59108,2,1109258194
6,19912,0.5,1108134334
6,9798,3,1108134344
6,22897,3,1108134289
6,298,4,1109258270
6,40160,4,1109258285
6,10204,4,1109258175
6,32657,3.5,1108134291
6,157350,3,1109258245
6,853,4,1108134293
6,10159,1,1109258202
6,9593,2,1108134271
6,11321,4,1108134274
6,18487,3,1109258257
6,9615,4.5,1108134545
6,51052,3,1109258199
6,297,1,1108134337
6,44048,4,1109258183
6,9884,3.5,1109258250
6,16858,1.5,1109258190
6,9280,1.5,1109258217
6,22538,1.5,1109258226
6,9341,5,1108134311
6,12107,3,1108134534
6,10195,5,1108134519
6,13053,4,1108134524
6,9637,3.5,1108134526
6,57165,4,1108134537
6,49049,3,1108134531
6,9339,4.5,1108134521
7,16281,3,851866703
7,1930,3,851869035
7,39691,3,851867289
7,19995,3,851868750
7,497,4,851867861
7,8247,4,851866901
7,855,3,851866744
7,44833,5,851868188
7,117251,4,851866720
7,50321,4,851866704
7,11253,4,851868206
7,172391,2,851868704
7,8452,3,851868705
7,266647,5,851869062
7,127585,3,851868188
7,310,2,851869161
7,9799,5,851868187
7,652,3,851868524
7,27578,3,851867345
7,12819,3,851867621
7,4922,3,851867941
7,10681,3,851868188
7,5174,3,851867436
7,14161,3,851868020
7,17979,3,851867790
7,246655,3,851869291
7,80321,4,851869291
7,297761,4,851869161
7,9804,3,851867669
7,70160,4,851868246
7,102651,3,851867688
7,56292,4,851869035
7,79698,4,851868019
7,177572,4,851868044
7,82690,3,851869140
7,43933,4,851868186
7,47933,3,851868863
7,81188,4,851868020
7,49538,3,851868044
7,616,3,851868074
7,45243,4,851866806
7,364,3,851866744
7,157336,5,851868019
7,7518,2,851866784
7,131634,1,851866704
7,11544,1,851866763
7,9986,5,851868020
7,79694,3,851866703
7,146216,2,851866744
7,9291,4,851868289
7,36643,3,851869102
7,8619,3,851866744
7,50620,4,851867320
7,55301,4,851867289
7,1724,3,851868308
7,267935,3,851867553
7,49026,3,851869103
7,77950,4,851867289
7,109418,5,851868019
7,270946,5,851869034
7,241259,3,851867289
7,2503,5,851869035
7,9900,5,851869034
7,417859,4,851867379
7,11665,5,851868044
7,86834,5,851868246
7,73567,4,851868321
7,117263,4,851869062
7,11324,5,851868289
7,45243,3,851867436
7,12193,4,851869080
7,49524,3,851867436
7,38757,4,851868332
7,591,4,851867401
7,172385,3,851867320
7,36658,3,851868471
7,9928,4,851868471
7,51497,3,851867401
7,9372,3,851866935
7,1452,3,851869160
7,49040,3,851869102
7,10202,2,851869230
7,84204,4,851869035
7,4147,3,851869140
7,5123,3,851869062
7,50546,3,851867688
7,10764,5,851866978
7,10758,1,851869140
8,13027,5,1154465405
8,2289,2.5,1154389572
8,8839,5,1154464836
8,10765,5,1154400173
8,44833,4,1154473268
8,266647,3.5,1154464829
8,20504,2,1154389420
8,64682,4,1154465380
8,9799,5,1154464714
8,10681,4,1154400390
8,44826,4.5,1154400475
8,9574,3.5,1154389356
8,11618,2,1154400357
8,10138,5,1154400170
8,16351,5,1154389386
8,82690,4,1154464853
8,10191,4.5,1154464833
8,12096,4,1154400284
8,10200,3.5,1154389432
8,147441,5,1154400181
8,270946,3.5,1154464841
8,241259,4,1154464887
8,2503,4,1154464730
8,9900,4,1154464769
8,11823,4,1154465573
8,86834,4,1154465394
8,10567,4,1154465555
8,181533,4,1154464811
8,38055,3,1154465230
8,45243,4,1154464747
8,172385,4,1154464720
8,9928,3.5,1154400465
8,75900,0.5,1154474527
8,11631,4,1154465285
8,11690,3,1154400324
8,8834,4,1154465235
8,228150,3,1154389408
8,6068,3.5,1154464990
8,41515,5,1154389385
8,9471,4,1154389491
8,9023,4,1154473252
8,38317,3,1154400308
8,157353,5,1154400458
8,19912,3.5,1154389528
8,9889,5,1154473322
8,675,4,1154473259
8,38745,3,1154389460
8,2157,3,1154465222
8,8489,4.5,1154464735
8,14462,4.5,1154400414
8,161795,4,1154464850
8,159824,5,1154473217
8,49948,3.5,1154389340
8,192132,3.5,1154400351
8,32657,5,1154464889
8,10159,5,1154464738
8,18777,3.5,1154464944
8,272,4.5,1154464717
8,27581,2.5,1154389541
8,68718,4.5,1154465558
8,11688,3.5,1154400340
8,76163,3.5,1154473419
8,10527,3,1154400360
8,18360,4.5,1154464950
8,106646,5,1154473364
8,14757,4,1154464901
8,9822,4.5,1154400266
8,9705,5,1154400441
8,1656,3.5,1154400198
8,116745,4,1154389482
8,12159,4,1154465526
8,9678,4.5,1154464873
8,10439,3.5,1154400245
8,75,4.5,1154465279
8,330770,5,1154464905
8,9433,4,1154464915
8,19959,2.5,1154400334
8,11973,3.5,1154464808
8,11228,3.5,1154400398
8,10865,4.5,1154400383
8,77951,4,1154465373
8,5491,3.5,1154464819
8,258509,3.5,1154389449
8,10715,5,1154400236
8,10197,3.5,1154389552
8,9562,4.5,1154400449
8,257344,4,1154464756
8,9922,4,1154400407
8,9447,4,1154465399
8,76341,3,1154465385
8,9341,4,1154464762
8,274854,3.5,1154400444
8,13448,4,1154389474
8,76341,3,1154400191
8,9992,4,1154464895
8,36970,5,1154465296
8,10077,3,1154400253
8,76649,3.5,1154400294
8,10195,4,1154464753
8,13053,4,1154465367
8,293644,4,1154464994
8,9647,2.5,1154400471
8,49049,4.5,1154464868
8,8587,4,1154465499
8,9339,3,1154465548
8,72545,3.5,1154465243
8,86549,4.5,1154473310
8,109451,4.5,1154400263
8,9533,4.5,1154464726
8,9387,3.5,1154400423
8,2023,3.5,1154473088
8,49852,3.5,1154473264
8,71880,2,1154473042
8,584,3.5,1154473022
8,309809,3,1154473014
8,4858,3,1154473017
9,16281,4,938629179
9,20662,4,938628337
9,17711,3,938628655
9,328111,5,938629110
9,8839,3,938628897
9,9799,4,938628966
9,137113,4,938628777
9,278927,4,938628577
9,10138,5,938628843
9,70160,5,938628337
9,10191,4,938628843
9,8698,5,938628843
9,93456,2,938628337
9,602,5,938629250
9,52067,3,938629470
9,170687,4,938628655
9,75900,4,938628450
9,9693,3,938628655
9,36657,2,938628777
9,8909,4,938629341
9,9802,4,938629054
9,37080,5,938628690
9,9023,4,938628966
9,10996,3,938629470
9,17113,5,938628966
9,675,4,938629341
9,10069,4,938629522
9,77931,4,938629747
9,3059,4,938629053
9,8839,3,938629053
9,10733,3,938628777
9,9691,4,938628897
9,11026,4,938629341
9,24428,2,938629250
9,14462,4,938628843
9,16690,4,939122916
9,75656,4,938628577
9,38365,2,938629681
9,594,3,938629681
9,15189,4,938628966
9,11678,2,938629341
9,10159,5,938628450
9,287903,3,938628843
9,272,4,938627748
9,272724,4,938629681
10,10765,5,942766420
10,10555,4,942766793
10,9799,4,942766515
10,37786,3,942766603
10,12819,4,942766603
10,47933,3,942767328
10,1125,4,942766974
10,36643,3,942767258
10,65759,3,942766420
10,4551,2,942767328
10,281957,4,942767328
10,270946,4,942767258
10,241259,4,942767258
10,2503,4,942767258
10,9502,4,942767258
10,9900,4,942767258
10,417859,3,942767328
10,117263,4,942767258
10,172385,4,942767258
10,75900,5,942766420
10,6933,4,942766420
10,9567,3,942766725
10,37821,3,942766845
10,203801,5,942767029
10,2539,3,942766679
10,9023,4,942766472
10,9297,5,942766472
10,3172,2,942766845
10,61791,5,942766515
10,6520,3,942766472
10,1439,5,942766991
10,24113,4,942767328
10,37958,2,942767328
10,11678,4,942766845
10,10159,5,942766515
10,480,5,942766109
10,18615,3,942766251
10,11375,3,942766213
10,10527,4,942766029
10,9425,3,942766164
10,51052,4,942765978
10,11398,2,942766213
10,23685,5,942767121
10,11866,2,942766251
10,9741,3,942766059
10,211672,4,942767571
11,10765,5,1391658537
11,23629,1,1391656827
11,8688,4,1391657561
11,10153,3,1391657297
11,64682,5,1391658423
11,35032,4.5,1391658505
11,153518,3.5,1391656845
11,8676,5,1391658556
11,20829,4.5,1391658634
11,168530,5,1391658440
11,10758,5,1391658667
11,49951,3,1391657062
11,9718,3.5,1391657376
11,10808,4.5,1391657543
11,272,3,1391658583
11,197,3,1391657112
11,76341,3,1391658601
11,10483,5,1391657861
11,772,5,1391658574
11,11086,5,1391658450
11,10477,4,1391657605
11,1997,4.5,1391657459
11,10054,3.5,1391657720
11,3050,4.5,1391658141
11,2675,4,1391658115
11,86304,4.5,1391658399
11,274479,3,1391658137
11,6933,4,1391658210
11,6537,3.5,1391658218
11,228165,4,1391658385
11,3595,4.5,1391658311
11,16869,4.5,1391658125
11,84197,4,1391658270
11,1402,4,1391658186
11,9257,4,1391657924
11,16005,4,1391657610
11,9697,5,1391658157
11,395,5,1391657798
12,10193,3,968045587
12,23398,1,968045407
12,10590,3,968045438
12,8698,2,968045353
12,117263,1,968045732
12,131634,4,968045680
12,11544,3,968045764
12,25195,1,968045500
12,13700,2,968045561
12,22,3,968045500
12,241259,1,955407153
12,44943,5,968045353
12,417859,5,955407153
12,17578,2,968045354
12,68735,5,968045354
12,587,1,955407153
12,84204,1,968045475
12,11631,4,968045475
12,59961,2,968045438
12,10395,3,968045529
12,57212,2,955407153
12,9806,2,968045475
12,152760,4,968045680
12,853,1,968045475
12,2756,2,968045764
12,14757,4,968045407
12,33909,2,968045732
12,49017,1,968045379
12,5175,3,968045649
12,9882,2,968045354
12,2270,4,968045529
12,978,1,968045732
12,243940,4,968045379
12,44564,4,955407153
12,3132,3,968045619
12,9425,2,968045680
12,8427,2,968045619
12,52520,1,968045232
12,80585,5,968045232
12,10592,3,968045232
12,49021,4,968045232
12,11535,1,968045198
12,10550,3,968045198
12,11258,3,968045172
12,12610,5,968045142
12,59981,2,968045142
12,201088,2,968045106
12,19908,4,968045106
12,2009,2,968045074
12,107846,1,968045074
12,188207,3,968045015
12,12079,5,968045015
12,24021,3,968045015
12,11371,5,968045015
12,20352,2,968044981
12,11517,2,968044981
12,214756,3,968044981
12,26428,5,968044949
12,9824,3,968044949
12,48988,2,968044949
12,9008,4,968045173
13,16281,5,1331380058
13,8839,2.5,1331380914
13,44833,4,1331380038
13,1073,4,1331379348
13,64682,3.5,1331380895
13,9799,4.5,1331380029
13,10681,5,1331380018
13,300673,4.5,1331379479
13,297761,3,1331380025
13,11618,3.5,1331379485
13,10138,4,1331380901
13,12113,4,1331379483
13,158852,3,1331380851
13,43933,4,1331380062
13,38778,4,1331379366
13,205584,3.5,1331380871
13,20829,3,1331379520
13,181533,4,1331380814
13,38055,2.5,1331380845
13,49951,3,1331379386
13,9889,4,1331380745
13,9806,4,1331380741
13,10159,3,1331380888
13,72331,3.5,1331379777
13,9615,4,1331379470
13,272,3,1331380765
13,76163,3,1331380731
13,12618,3,1331379494
13,106646,3,1331380761
13,44048,3,1331380738
13,9822,4,1331380752
13,43630,3.5,1331379342
13,13888,3.5,1331379599
13,9703,3,1331379574
13,65754,4,1331380721
13,857,4.5,1331379506
13,136797,2.5,1331379589
13,271969,3.5,1331379530
13,10895,4.5,1331380145
13,11973,3.5,1331380834
13,5491,4.5,1331380883
13,274854,4,1331380785
13,13448,4.5,1331380734
13,13053,4,1331380159
13,11778,4.5,1331380306
13,6171,3.5,1331380782
13,49444,4.5,1331380873
13,72976,4.5,1331380830
13,182,4,1331379748
13,14054,4,1331380725
13,9021,4.5,1331380387
13,82695,4.5,1331380390
13,9489,3,1331379985
14,81188,1,976243997
14,270946,4,976243997
14,10996,3,976243912
14,12133,3,976244179
14,9806,2,976244179
14,9342,3,976244471
14,287903,3,976243933
14,4982,2,976244131
14,18777,3,976244313
14,41733,2,976244367
14,227306,3,976244524
14,5551,2,976244287
14,44048,4,976244591
14,9350,2,976244564
14,9208,5,976244313
14,4244,3,976243997
14,27723,3,976244423
14,16858,4,976244205
14,11820,3,976244107
14,76493,4,976244343
15,16281,2,997938310
15,345,2,1134521380
15,196867,4.5,1093070098
15,256591,4,1040205753
15,1930,3,1093028290
15,59962,2.5,1093028381
15,36648,2.5,1166586286
15,256924,3.5,1093070150
15,20662,3,997939404
15,9440,1,1093028409
15,39691,4.5,1058249528
15,71679,2.5,1093070415
15,10483,3,1033345172
15,13027,4,997938466
15,497,3,997938310
15,328111,1,1033345287
15,57158,2.5,1093028334
15,11412,3,1122576665
15,8839,5,1054449816
15,10765,5,997938500
15,10501,2.5,1093070271
15,271110,2,1093028336
15,23629,0.5,1093070467
15,11983,5,1044220302
15,6795,3,1166587063
15,550,1.5,1093028331
15,11170,4,1134522072
15,855,1,1093070113
15,9292,2,1166586594
15,44833,3,1040205792
15,9836,5,997938500
15,117251,2.5,1093070156
15,10783,4,997938358
15,100241,3.5,1245362506
15,14358,3.5,1134521543
15,9947,5,1075142933
15,37724,3,997939380
15,109729,1,1128274517
15,455,2,1052896975
15,12618,0.5,1093028411
15,68721,3,1093028319
15,253412,4,997938676
15,16608,2,1166586021
15,49517,4,997938413
15,12155,3,1093028183
15,16577,2.5,1166586376
15,329,1,1093070329
15,12160,4,1166587180
15,9331,4,1046209579
15,300168,3,1166586276
15,62211,2,1052896916
15,9072,1,1193435347
15,146233,2,1093070170
15,172391,1.5,1134521967
15,91314,1.5,1193435482
15,9087,2,1033345241
15,12177,4.5,1054449903
15,12138,1,1349622582
15,102382,4,997939415
15,20526,1,1134521432
15,273248,1,1033345068
15,77953,3.5,1093028308
15,9955,4,1033345227
15,50359,4,1033344772
15,97614,4,997939415
15,1271,3.5,1166586251
15,693,5,997938656
15,315011,2,997938567
15,14306,2,1093070318
15,10193,2,1093028328
15,266647,5,997938437
15,168259,1,1058250479
15,497,2,1093028372
15,81005,1,1093028298
15,9772,5,997938567
15,64682,5,997938771
15,9543,4,1054449869
15,11199,5,997938737
15,9982,4,997938894
15,210577,4,1052897100
15,310,3,1052896866
15,38356,1,1093028399
15,9799,2,997938727
15,2501,2.5,1120209787
15,652,1.5,1093028255
15,169917,2,997938391
15,105864,2.5,1122576622
15,10137,3,1058250589
15,37786,2,1093028220
15,62177,3,997939193
15,37165,3,1093070088
15,4922,0.5,1122576667
15,10681,1,1058250631
15,5174,3.5,1058250490
15,14161,4,997939065
15,17979,2,1374637824
15,76757,3.5,1122576670
15,258489,2,1443385370
15,411,3,1465793100
15,9837,3.5,1054449871
15,246655,4,1033344267
15,80321,4,997939179
15,24662,3.5,1166586661
15,10708,1,1465955324
15,36669,4,1132469126
15,43074,3,1093028320
15,550,1,1093070102
15,8698,2.5,1058250627
15,136400,4,997938322
15,280,1,1193435522
15,1245,3,1093028323
15,44826,5,997938567
15,10992,2.5,1134521456
15,9654,3,1166586067
15,80035,3,1093028384
15,297761,3,997939193
15,23759,3,1166586748
15,45054,1,997938905
15,2698,0.5,1093070332
15,19899,4,1093028414
15,9804,3,1035258747
15,14869,1.5,1093028394
15,150540,2,1093028389
15,9574,3.5,1443384915
15,11618,2.5,1166586387
15,10138,4,997937239
15,20770,3,1033345148
15,102651,2,1093028325
15,9641,1.5,1240203835
15,56292,5,997938438
15,16351,3,1093070381
15,294254,5,997938676
15,79698,2,997939055
15,38167,4,1033344257
15,77951,3.5,1361078504
15,39514,3,1166586512
15,9563,3,1141391972
15,10192,2,1093028377
15,158852,1,1093028322
15,177572,0.5,1093028161
15,82690,4,997938451
15,43933,3,1093028142
15,47933,4,997939162
15,10191,5,997938500
15,81188,2.5,1245021392
15,10501,2.5,1093028267
15,8698,5,997938500
15,616,3,1052896916
15,12096,2.5,1093070326
15,19904,1.5,1134521628
15,1538,4,1093028231
15,9334,2,1035258608
15,11128,3,997939348
15,75780,3,1052896916
15,11004,2,1052896867
15,364,3,1093028406
15,157336,3,1033345122
15,7518,2,1166586237
15,93456,3.5,1093028260
15,131634,1,1093028237
15,9986,3,997938288
15,13576,2.5,1166586565
15,39538,4,997938438
15,10628,2,1093070454
15,35032,4,1054450167
15,79694,2.5,1093028151
15,14836,2.5,1093070207
15,153518,3,1033344834
15,146216,0.5,1093028395
15,57800,1.5,1134521382
15,35019,3,1136904835
15,9509,5,997938391
15,10067,1,1128274713
15,9384,4.5,1054450008
15,9279,3.5,1134522085
15,12247,1,1166586002
15,9422,2,1166586995
15,77174,4,1035258747
15,147441,5,997938703
15,503,4,997938567
15,4824,5,1058250570
15,13475,5,997938346
15,9620,5,997938346
15,9302,5,997938500
15,10199,4,997939604
15,557,2.5,1122576681
15,10771,4,1058250459
15,10731,5,997938140
15,82702,4,1416119525
15,38778,1.5,1058250501
15,137094,1,1128274460
15,205584,3,997938737
15,274479,3.5,1093070090
15,267860,1,1040205624
15,8676,5,997938727
15,9291,5,997938358
15,8078,3,1044219825
15,7485,1,1058250466
15,170687,3,997938800
15,6435,4,997939453
15,137106,2,1166586619
15,150689,2,1034544304
15,36643,4,997938528
15,10040,5,997938905
15,6278,2.5,1348976598
15,602,1.5,1166586136
15,82682,4,1054450184
15,8619,3,997938603
15,50620,4,997937239
15,17610,3,997938787
15,22954,2,1122576683
15,65759,4,997938528
15,16995,2.5,1193436089
15,16558,2,1166586415
15,9849,4,1033345199
15,44944,4,1040205624
15,1724,4,997938466
15,16866,2.5,1458506296
15,4551,3,1093070163
15,1250,1,1055439464
15,281957,4,997939162
